ra,decl
51.96559118523055,-33.802074073208686
51.96564251207729,-33.80190629289232
51.96569209197732,-33.801796295430904
51.96577190440448,-33.80151851765313
51.965810776050354,-33.801240739875354
51.96569943755674,-33.80096296209757
51.96564251207729,-33.80092968847569
51.57884251207728,-33.97392968847569
51.57868263583888,-33.97396296209757
51.5785647342995,-33.973979748865546
51.57828695652172,-33.974083620379794
51.57804744861173,-33.974240739875356
51.57800917874395,-33.97426192317436
51.577731400966165,-33.97447988550182
51.57769596943481,-33.97451851765313
51.57745416366082,-33.974796295430906
51.57745362318839,-33.97479688479343
51.5772324626409,-33.97507407320869
51.577175845410615,-33.97515676023975
51.57704039347752,-33.97535185098646
51.576898307009735,-33.975629628764246
51.57689806763283,-33.97563003389883
51.57671279038534,-33.97590740654202
51.57662028985506,-33.9761063896174
51.57657073303393,-33.976185184319796
51.576417849502654,-33.97646296209758
51.57634251207728,-33.976641821612816
51.57628145716409,-33.97674073987535
51.57614326263962,-33.97701851765313
51.5760647342995,-33.97722438966916
51.57602184614871,-33.97729629543091
51.575887709539145,-33.977574073208686
51.57578995058377,-33.97785185098646
51.575786956521725,-33.97786058396908
51.57565552428471,-33.97812962876424
51.57556050559069,-33.97840740654202
51.57550917874394,-33.97857518685839
51.57545959884392,-33.9786851843198
51.575379786416754,-33.978962962097576
51.57534091477088,-33.97924073987535
51.57545225326451,-33.97951851765313
51.57550917874394,-33.979551791275014
51.575669054982356,-33.97951851765313
51.575786956521725,-33.97950173088516
51.5760647342995,-33.97939785937091
51.5763042422095,-33.97924073987535
51.57634251207728,-33.97921955657635
51.57662028985506,-33.97900159424889
51.57665572138642,-33.978962962097576
51.576897527160405,-33.9786851843198
51.57689806763283,-33.97868459495728
51.57711922818033,-33.97840740654202
51.577175845410615,-33.978324719510965
51.577311297343705,-33.97812962876424
51.577453383811495,-33.97785185098646
51.57745362318839,-33.97785144585189
51.577638900435886,-33.977574073208686
51.577731400966165,-33.977375090133314
51.5777809577873,-33.97729629543091
51.57793384131857,-33.97701851765313
51.57800917874395,-33.9768396581379
51.57807023365714,-33.97674073987535
51.57820842818161,-33.97646296209758
51.57828695652172,-33.97625709008156
51.57832984467252,-33.976185184319796
51.57846398128208,-33.97590740654202
51.57856174023746,-33.975629628764246
51.5785647342995,-33.97562089578163
51.57869616653652,-33.97535185098646
51.57879118523054,-33.97507407320869
51.57884251207728,-33.97490629289232
51.57889209197731,-33.974796295430906
51.57897190440447,-33.97451851765313
51.579010776050346,-33.974240739875356
51.57889943755673,-33.97396296209757
51.57884251207728,-33.97392968847569
51.85654251207729,-33.7954296884757
51.85638263583889,-33.79546296209758
51.85626473429951,-33.79547974886555
